COREF,start_token,end_token,prop,cat,text
272,172812,172812,PROP,PER,Clarke
273,179772,179773,PROP,PER,King Belshazzar
274,179779,179779,PROP,PER,Doom
275,182934,182935,PROP,PER,Mr Davis
276,183270,183270,PROP,PER,Happiness
277,183401,183401,PROP,PER,Rosa
278,183676,183677,PROP,PER,Master Leonard
280,183813,183814,PROP,PER,Mr Grey
281,183964,183964,PROP,PER,"Jemima--""so"
282,185913,185913,PROP,PER,February
283,186560,186561,PROP,PER,Hector O'Brien
3985,186718,186719,PROP,PER,Mr Donne--
284,189880,189880,PROP,PER,Fate
285,192895,192896,PROP,PER,the Dead
286,193519,193520,PROP,PER,Poor Leonard
287,194784,194784,PROP,PER,Francis
