COREF,start_token,end_token,prop,cat,text
416,51872,51874,PROP,PER,old Mrs Goody
417,52170,52170,PROP,PER,Harrison
418,52264,52265,PROP,PER,Tom Bocker
420,56714,56714,PROP,PER,Shares
421,56943,56943,PROP,PER,Anastatia
625,56960,56961,PROP,PER,Sophronia Akershem
423,56976,56977,PROP,PER,Alfred Lammle
9603,57215,57237,PROP,PER,"the dear friend Podsnap who covered him with so much confusion , and he says he does know him , and Podsnap reciprocates"
424,57833,57833,PROP,PER,Hamilton
425,58267,58270,PROP,PER,the Reverend Blank Blank
426,58274,58277,PROP,PER,the Reverend Dash Dash
427,58286,58288,PROP,PER,Alfred Lammle Esquire
428,58302,58307,PROP,PER,"the late Horatio Akershem , Esquire"
429,58336,58339,PROP,PER,"Melvin Twemlow , Esquire"
430,58895,58899,PROP,PER,the late Sir Thomas Tippins
431,59051,59052,PROP,PER,Lady Tippinses
432,59108,59109,PROP,PER,perennial youth
433,59406,59406,PROP,PER,Bride
434,59782,59782,PROP,PER,Buffers
435,59811,59811,PROP,PER,Pokey
436,60120,60120,PROP,PER,Medusa
437,61044,61045,PROP,PER,Mr Lammle
439,63797,63797,PROP,PER,Providence
440,63932,63933,PROP,PER,Miss Podsnap
441,64428,64428,PROP,PER,Georgiana
442,64738,64739,PROP,PER,the Podsnap
443,64807,64807,PROP,PER,Everything
444,65082,65083,PROP,PER,Madame Podsnap
445,65091,65092,PROP,PER,Mademoiselle Podsnap
446,65139,65144,PROP,PER,Monsieur Vey - nair - reeng
447,65292,65292,PROP,PER,Ritch
448,65845,65845,PROP,PER,Tay
449,66218,66220,PROP,PER,The Golden Dustman
450,66979,66980,PROP,PER,The Lammles
452,67589,67589,PROP,PER,Maâ€™ll
453,67868,67869,PROP,PER,Madame Sauteuse
454,68080,68081,PROP,PER,Mr Grompus
455,68325,68327,PROP,PER,the Ogre Grompus
457,69955,69956,PROP,PER,MEâ€™â€”Mr Podsnap
458,70249,70249,PROP,PER,I?â€”Georgiana
459,71171,71171,PROP,PER,Thomson
460,71185,71185,PROP,PER,Johnson
461,71188,71188,PROP,PER,Jackson
462,71191,71191,PROP,PER,Dickson
463,72087,72087,PROP,PER,Wallsend
464,72208,72210,PROP,PER,M. R. F.
465,73083,73083,PROP,PER,Governors
466,73105,73106,PROP,PER,Lawyer Lightwood
467,73161,73161,PROP,PER,Hereunto
468,73430,73431,PROP,PER,Alfred David
469,73679,73679,PROP,PER,Murder
470,74184,74185,PROP,PER,Roger Riderhood
472,76250,76250,PROP,PER,Hages
473,76608,76608,PROP,PER,echo
475,81361,81362,PROP,PER,Guy Fawkes
354,81541,81544,PROP,PER,the Jolly Fellowship Porters
476,81786,81786,PROP,PER,Gulliver
477,81788,81789,PROP,PER,the Lilliputians
478,82176,82176,PROP,PER,Thoroughly
479,82422,82423,PROP,PER,Rule Britannia
480,84987,84987,PROP,PER,Grandmamma
481,87364,87369,PROP,PER,M. H. F. Eugene Gaffer Harmon
482,88510,88510,PROP,PER,Lor
483,89155,89155,PROP,PER,Goldsmith
484,89907,89908,PROP,PER,Eminently Aristocratic
485,90673,90673,PROP,PER,Thankâ€™ee
486,91586,91586,PROP,PER,God
487,92290,92291,PROP,PER,Bully Sawyers
488,92314,92314,PROP,PER,Belisarius
489,92510,92510,PROP,PER,Candour
490,92856,92857,PROP,PER,Stepney Fields
491,92922,92923,PROP,PER,little Edmund
492,93227,93228,PROP,PER,Boffinses bower
493,94764,94764,PROP,PER,Death
494,96958,96960,PROP,PER,Mrs Betty Higden
495,97595,97596,PROP,PER,the Fates
496,97772,97772,PROP,PER,Sloppy
497,98236,98237,PROP,PER,the Mangle
498,98258,98258,PROP,PER,Toddles
499,98260,98260,PROP,PER,Poddles
501,99161,99164,PROP,PER,Mr Blogg the Beadle
502,99433,99434,PROP,PER,the Colours
503,100326,100326,PROP,PER,T
504,100328,100328,PROP,PER,P
505,100473,100474,PROP,PER,Old Betty
506,101138,101139,PROP,PER,the Minders
507,102636,102636,PROP,PER,Lavater
508,102825,102827,PROP,PER,Whereat Miss Bella
509,103420,103421,PROP,PER,Miss Tapkins
510,103427,103429,PROP,PER,Miss Antonina Tapkins
511,103431,103433,PROP,PER,Miss Malvina Tapkins
512,103436,103438,PROP,PER,Miss Euphemia Tapkins
513,104123,104123,PROP,PER,LINSEED
514,105625,105626,PROP,PER,Little Margery
515,105722,105723,PROP,PER,Thomas Twopence
516,106139,106139,PROP,PER,Childerrenerr
517,106338,106339,PROP,PER,Mr Headstone
518,107607,107607,PROP,PER,Aladdin
519,107802,107803,PROP,PER,Miss Peecher
520,108376,108377,PROP,PER,Mary Anne
521,110012,110012,PROP,PER,Brazen
522,114702,114702,PROP,PER,Government
523,115144,115145,PROP,PER,Jenny Wren
524,115168,115169,PROP,PER,Fanny Cleaver
525,116892,116893,PROP,PER,Miss J.
526,116904,116905,PROP,PER,Sir Eugene
527,117745,117748,PROP,PER,little Busy - Body
528,118898,118899,PROP,PER,Miss Hexam
530,120896,120896,PROP,PER,Nurse
531,120929,120929,PROP,PER,Ophelia
532,121059,121060,PROP,PER,King Priam
533,121675,121677,PROP,PER,the Family Varnish
534,121691,121693,PROP,PER,the Family Wines
3456,123163,123163,PROP,PER,Mrs
535,123541,123542,PROP,PER,the Genii
124,124146,124148,PROP,PER,Pocket - Breaches
537,124430,124430,PROP,PER,Tears
538,124492,124492,PROP,PER,Driver
529,125620,125620,PROP,PER,Baby
539,125983,125984,PROP,PER,CUPID PROMPTED
540,126421,126423,PROP,PER,Podsnap the Great
541,126485,126485,PROP,PER,M.P.
542,127763,127765,PROP,PER,Mr Inquisitive Pet
543,128007,128008,PROP,PER,young Fledgeby
544,129093,129094,PROP,PER,the Bourse
545,129378,129379,PROP,PER,Young Fledgeby
546,129487,129487,PROP,PER,Jupiter
547,129798,129798,PROP,PER,Georgy
548,129809,129810,PROP,PER,Mr Fledgeby
549,130756,130758,PROP,PER,Queen of Flowers
550,131360,131360,PROP,PER,Fate
551,131450,131450,PROP,PER,Content
552,132057,132057,PROP,PER,Booby
553,132240,132240,PROP,PER,Ay
555,134433,134433,PROP,PER,Fox
556,134668,134668,PROP,PER,Geor
557,134674,134674,PROP,PER,Georgina
558,134746,134747,PROP,PER,the Scarlatina
559,134770,134770,PROP,PER,Georgeute
560,135832,135834,PROP,PER,Fitz - Podsnap
561,136002,136004,PROP,PER,Pubsey and Co.
562,136782,136783,PROP,PER,The Jews
563,137068,137068,PROP,PER,Riah
564,137316,137316,PROP,PER,Jehovah
566,139922,139928,PROP,PER,PRIVATE MR EUGENE WRAYBURN MR MORTIMER LIGHTWOOD
567,143776,143778,PROP,PER,Mr Eugene Wrayburns
568,144529,144529,PROP,PER,Devils
3956,146925,146926,PROP,PER,Uncle Parkerâ€™â€”whose
569,147261,147261,PROP,PER,Thankee
570,149772,149772,PROP,PER,Twin
571,154395,154395,PROP,PER,Minx
572,154969,154970,PROP,PER,Unfortunate Lavvy
573,155166,155166,PROP,PER,Doffin
574,155168,155168,PROP,PER,Moffin
575,155171,155171,PROP,PER,Poffin
576,155326,155326,PROP,PER,R.W.
577,156388,156388,PROP,PER,Pa.
578,156500,156501,PROP,PER,Small Germans
142,157168,157168,PROP,PER,Greenwich
581,158399,158399,PROP,PER,Anon
582,158683,158684,PROP,PER,the Sultan
583,161161,161161,PROP,PER,Granny
584,166264,166264,PROP,PER,Ancoar
585,167691,167691,PROP,PER,Cats
586,167976,167977,PROP,PER,Emma Peecher
587,168026,168026,PROP,PER,Geography
588,168068,168068,PROP,PER,History
589,169862,169862,PROP,PER,Selfish
590,169988,169989,PROP,PER,Mrs Truth
591,169991,169992,PROP,PER,The Honourable
592,170049,170050,PROP,PER,Mrs T.
593,174100,174100,PROP,PER,Justice
594,174150,174152,PROP,PER,Miss Pleasant Riderhood
595,174295,174298,PROP,PER,the late Mrs Riderhood
596,175164,175164,PROP,PER,SEAMAN
21,176404,176404,PROP,PER,Ratcliffe
598,177115,177116,PROP,PER,Poll Parrot
599,178185,178186,PROP,PER,George Radfoot
600,178249,178249,PROP,PER,Arter
601,180800,180800,PROP,PER,Captain!â€”â€œI
602,181379,181380,PROP,PER,Poll Parroting
603,182516,182517,PROP,PER,Mr Radfoot
604,182624,182625,PROP,PER,Mr Harmonâ€”.
605,183196,183196,PROP,PER,Steady
606,183620,183621,PROP,PER,"Mr Harmon,â€â€”I"
607,184146,184146,PROP,PER,Heaven
419,185719,185719,PROP,PER,Dead
608,188737,188739,PROP,PER,the Sexton Rokesmith
609,194568,194570,PROP,PER,Mr Tom Noakes
610,194583,194585,PROP,PER,Mrs Jack Styles
611,194834,194834,PROP,PER,Pills
612,202532,202534,PROP,PER,Mysteries of Udolpho
